Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,PromoIntervalJan,PromoIntervalFeb,PromoIntervalMar,PromoIntervalApr,PromoIntervalMay,PromoIntervalJun,PromoIntervalJul,PromoIntervalAug,PromoIntervalSep,PromoIntervalOct,PromoIntervalNov,PromoIntervalDec
942,3,2,6860.0,8.0,2010.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
943,3,2,18020.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,2,0,1670.0,7.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,0,2,12480.0,3.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,0,0,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
947,0,0,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
948,1,1,1430.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,0,0,870.0,3.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,0,0,8460.0,11.0,1994.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,3,2,710.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
952,3,2,6300.0,10.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,0,0,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
954,0,0,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
955,3,2,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
956,0,0,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
957,3,2,1420.0,11.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,0,0,440.0,11.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0,2,1060.0,12.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,3,0,8990.0,8.0,2010.0,1,31.0,2009.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
961,3,2,9430.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,2,0,260.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,0,2,23620.0,11.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,0,0,270.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
965,0,2,110.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,0,0,760.0,2.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
968,2,0,1190.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,0,2,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
970,0,0,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
971,2,0,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
972,0,0,14960.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,3,2,330.0,8.0,2010.0,1,28.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
974,0,0,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
975,0,2,9630.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
976,0,0,4180.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,0,0,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
978,2,2,3890.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,0,2,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
980,0,0,4420.0,9.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,3,2,2620.0,11.0,2002.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,3,0,21930.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,0,0,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
984,2,0,440.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
985,2,2,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
986,0,0,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
987,2,0,1690.0,6.0,2007.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0,0,30.0,11.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,0,0,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
990,3,0,20930.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,0,0,1010.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,0,0,2480.0,7.0,1990.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,3,2,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
994,0,0,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
995,3,0,6560.0,12.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,2,0,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
997,3,2,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
998,0,0,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
999,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1000,0,2,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1001,2,0,19640.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1002,3,2,1130.0,11.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,0,0,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1004,3,2,970.0,8.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1005,0,0,6480.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,2,2,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1007,2,2,4180.0,9.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,0,2,30.0,9.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,0,0,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1010,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1011,0,2,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1012,3,2,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1013,0,0,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1014,0,2,210.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1015,3,2,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1016,2,2,550.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1017,2,0,110.0,11.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,2,2,140.0,9.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,3,2,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1020,0,0,40.0,8.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0,0,1080.0,5.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,0,2,1520.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,2,0,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1024,2,2,1990.0,1.0,2012.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,0,0,720.0,11.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2,0,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1027,0,2,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1028,0,0,150.0,8.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1029,0,0,1590.0,3.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,0,0,36410.0,4.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,3,0,590.0,5.0,2001.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,3,2,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1033,0,0,7680.0,3.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,0,0,13750.0,4.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,0,0,27150.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,3,2,9560.0,8.0,2010.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1037,0,2,150.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,3,0,17290.0,10.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,0,2,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1040,0,0,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1041,2,0,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1042,0,0,3440.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1043,2,0,420.0,3.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,2,0,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1045,0,2,26990.0,12.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,3,2,29070.0,4.0,2005.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0,0,3750.0,8.0,2010.0,1,45.0,2009.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1048,3,2,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1049,0,0,370.0,7.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1050,3,2,13170.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1051,2,0,200.0,7.0,1998.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1052,0,2,5080.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1053,0,0,1710.0,7.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,0,2,13190.0,8.0,2010.0,1,45.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1055,2,0,1980.0,4.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,3,2,5350.0,8.0,2010.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1057,3,2,3230.0,11.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,0,2,180.0,8.0,2010.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1059,2,0,3380.0,4.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,0,2,3430.0,8.0,2010.0,1,31.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1061,3,2,8110.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,3,0,190.0,9.0,2012.0,1,40.0,2012.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1063,0,2,6250.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,0,2,420.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,0,0,1290.0,8.0,2010.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1066,0,0,3350.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,3,2,12020.0,7.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,3,2,5010.0,8.0,2010.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1069,0,2,18050.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1070,2,2,400.0,10.0,2008.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,0,0,820.0,3.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1072,0,2,5380.0,8.0,2015.0,1,5.0,2010.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1073,0,2,1710.0,8.0,2010.0,1,44.0,2012.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1074,2,2,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1075,0,2,1410.0,10.0,2013.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0,2,90.0,8.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1077,0,0,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1078,3,2,670.0,8.0,2010.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1079,0,0,16680.0,8.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1080,0,0,2410.0,8.0,2010.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1081,1,0,400.0,3.0,2006.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,2,0,440.0,4.0,2002.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,3,2,11540.0,8.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1084,0,0,190.0,8.0,2010.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1085,2,0,4030.0,2.0,2015.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,0,0,180.0,11.0,2013.0,1,18.0,2011.0,"Feb,May,Aug,Nov",0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1087,3,2,2210.0,11.0,2011.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,0,0,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1089,3,0,5220.0,5.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0,0,330.0,8.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1091,0,2,9990.0,8.0,2010.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,0,0,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1093,2,2,10450.0,6.0,2009.0,0,22.0,2012.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,3,0,2380.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1095,0,0,690.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
